Surveyor,Survey_Date,Page #,Row,StreamName,SectionName,AnglerType,AnglerCategory,TargetSpecies,NumAnglers,Guided?,FishingMethod,Num_Cars,Num_Trailers,Fishing_Start_Time,Interview_Start_Time,Fishing_time_corrected,Fishing_End_Time_Corrected,Percent_time_fished,Species,Origin,Fate,Qty,CompleteTrip,County1,interviewed_today,Comments
"Bosley, April",2/16/2019,1,13,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,4,No,Gear,1,0,8:00 AM,8:30 AM,0:30,8:30 AM,1,,,,,No,"98036,1,98034,2,98012,1",No,
"Bosley, April",2/16/2019,1,14,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,7:00 AM,9:30 AM,2:30,9:30 AM,1,,,,,No,"98284,2",No,
"Bosley, April",2/16/2019,1,15,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Fly,2,0,7:00 AM,9:35 AM,2:35,9:35 AM,1,,,,,No,"98284,2,98221,1",No,
"Bosley, April",2/16/2019,1,16,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:15 AM,10:15 AM,1:00,10:15 AM,1,,,,,No,"98258,1",No,
"Bosley, April",2/16/2019,1,17,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,9:15 AM,11:10 AM,1:55,11:10 AM,1,,,,,No,"98837,1,98354,1",No,
"Bosley, April",2/16/2019,1,18,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Gear,1,0,8:30 AM,11:20 AM,2:50,11:20 AM,1,,,,,No,"98225,1,98277,1",No,
"Bosley, April",2/16/2019,1,19,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,7:45 AM,1:30 PM,5:10,12:55 PM,0.9,,,,,No,"98290,198204,1",Yes,
"Bosley, April",2/16/2019,1,19,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Gear,1,0,7:45 AM,1:30 PM,0:34,8:19 AM,0.1,,,,,No,"98290,198204,1",Yes,
"Bosley, April",2/16/2019,1,20,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,12:30 PM,1:30 PM,1:00,1:30 PM,1,,,,,No,"98229,1",No,
"Lambert, Leah",2/16/2019,2,12,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,4,No,Gear,1,0,7:00 AM,10:30 AM,2:37,9:37 AM,0.75,,,,,Yes,"98012,1,98036,1,98034,2",No,
"Lambert, Leah",2/16/2019,2,12,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,4,No,Gear,1,0,7:00 AM,10:30 AM,0:52,7:52 AM,0.25,,,,,Yes,"98012,1,98036,1,98034,2",No,
"Lambert, Leah",2/16/2019,2,13,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,3,No,Gear,2,0,8:00 AM,12:15 PM,4:15,12:15 PM,1,BLC,,K,2,No,"98232,1,98226,1",No,
"Lambert, Leah",2/16/2019,2,14,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,3,No,Fly,1,0,7:00 AM,1:00 PM,6:00,1:00 PM,1,,,,,Yes,"91431,1,98112,1,98027,1",No,
"Nelson, Rachel",2/16/2019,3,1,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Gear,2,1,9:00 AM,2:45 PM,5:45,2:45 PM,1,SH,W,R,1,Yes,"98233,3",No,steelhead park
"Nelson, Rachel",2/16/2019,3,1,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Gear,2,1,9:00 AM,2:45 PM,5:45,2:45 PM,1,WF,,R,1,Yes,"98233,3",No,steelhead park
"Nelson, Rachel",2/16/2019,3,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,3,No,Gear,1,0,11:00 AM,4:00 PM,5:00,4:00 PM,1,,,,,Yes,"98284,3",No,101 hole
"Nelson, Rachel",2/16/2019,3,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,4:00 PM,0:48,12:48 PM,0.2,,,,,No,"98226,1",No,101 hole
"Nelson, Rachel",2/16/2019,3,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,4:00 PM,3:12,3:12 PM,0.8,BLC,,R,1,No,"98226,1",No,101 hole
"Nelson, Rachel",2/16/2019,3,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,2:15 PM,4:00 PM,1:45,4:00 PM,1,,,,,No,"98284,1",,101 hole
"Nelson, Rachel",2/16/2019,3,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:30 AM,4:30 PM,8:00,4:30 PM,1,,,,,Yes,"98223,2",No,baker launch
"Nelson, Rachel",2/16/2019,3,6,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Gear,1,1,8:00 AM,4:45 PM,8:45,4:45 PM,1,,,,,Yes,"98229,3",No,bug with impressive beard :)
"Nelson, Rachel",2/16/2019,3,7,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,3,No,Fly,1,0,3:30 PM,5:15 PM,1:45,5:15 PM,1,,,,,No,"98225,3",No,steelhead park
"Nelson, Rachel",2/16/2019,3,8,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,,2,1,8:30 AM,5:30 PM,9:00,5:30 PM,1,,,,,Yes,"98036,1,98256,1",No,steelhead park
"Armellino, Daniel",2/16/2019,4,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,,Fly,1,0,1:30 PM,2:30 PM,1:00,2:30 PM,1,,,,,Yes,"98241,2",No,
"Armellino, Daniel",2/16/2019,4,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,3:30 PM,3:30,3:30 PM,1,BLC,,R,6,Yes,"98225,1",No,
"Armellino, Daniel",2/16/2019,4,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,1:30 PM,3:40 PM,2:10,3:40 PM,1,,,,,No,"98229,1",Yes,interviewed by April
"Armellino, Daniel",2/16/2019,4,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,10:00 AM,3:50 PM,5:50,3:50 PM,1,,,,,,"98290,1",No,
"Armellino, Daniel",2/16/2019,4,5,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,11:30 AM,4:30 PM,5:00,4:30 PM,1,,,,,No,"98119,1",Yes,interviewed by _______
"Armellino, Daniel",2/16/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,11:10 AM,4:40 PM,5:30,4:40 PM,1,BLC,,R,1,No,"98857,1,98354,1",Yes,interviewed by April
"Armellino, Daniel",2/16/2019,4,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Fly,1,1,8:30 AM,5:00 PM,8:30,5:00 PM,1,BLC,,R,1,Yes,"93101,3",No,
"Armellino, Daniel",2/16/2019,4,8,Skagit,Darrington Mill bridge to mouth,Pontoon / kick,Boat,Steelhead,1,No,Fly,1,1,8:00 AM,5:15 PM,9:15,5:15 PM,1,SH,W,R,1,Yes,"98022,1",No,
"Armellino, Daniel",2/16/2019,4,9,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,10:30 AM,6:00 PM,7:30,6:00 PM,1,SH,W,R,4,Yes,"98233,2",Yes,
"Bosley, April",2/17/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,6:45 AM,10:00 AM,2:55,9:40 AM,0.9,,,,,No,"98426,1,98244,1",No,
"Bosley, April",2/17/2019,1,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Gear,1,0,6:45 AM,10:00 AM,0:19,7:04 AM,0.1,,,,,No,"98426,1,98244,1",No,
"Bosley, April",2/17/2019,1,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Gear,1,0,9:00 AM,11:15 AM,2:15,11:15 AM,1,,,,,Yes,"98290,1,98241,1,98408,1",No,
"Bosley, April",2/17/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,9:40 AM,12:20 PM,2:08,11:48 AM,0.8,,,,,Yes,"98225,2",Yes,
"Bosley, April",2/17/2019,1,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,9:40 AM,12:20 PM,0:32,10:12 AM,0.2,,,,,Yes,"98225,2",Yes,
"Bosley, April",2/17/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,10:45 AM,12:25 PM,1:40,12:25 PM,1,,,,,No,"98229,1",No,
"Bosley, April",2/17/2019,1,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,10:30 AM,12:30 PM,2:00,12:30 PM,1,,,,,Yes,"98274,1,85296,1",No,
"Bosley, April",2/17/2019,1,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,12:15 PM,12:45 PM,0:30,12:45 PM,1,,,,,No,"98012,2",No,
"Bosley, April",2/17/2019,1,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:15 PM,12:45 PM,0:30,12:45 PM,1,,,,,No,"98223,1",No,
"Lambert, Leah",2/17/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Gear,1,0,9:00 AM,9:40 AM,0:40,9:40 AM,1,,,,,No,"98225,2",No,"blk SUV, 2 younger guys "
"Lambert, Leah",2/17/2019,2,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,7:30 AM,12:00 PM,4:30,12:00 PM,1,SH,H,R,2,No,"96620,1",No,
"Lambert, Leah",2/17/2019,2,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,12:45 PM,0:45,12:45 PM,1,,,,,No,"96620,1",Yes,"silver dodge, Texas"
"Armellino, Daniel",2/17/2019,3,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,7:30 AM,1:30 PM,6:00,1:30 PM,1,,,,,Yes,"98270,2",No,
"Armellino, Daniel",2/17/2019,3,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:45 PM,3:38 PM,2:53,3:38 PM,1,,,,,Yes,"95801,1",No,
"Armellino, Daniel",2/17/2019,3,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:45 PM,4:05 PM,3:20,4:05 PM,1,,,,,No,"98223,1",Yes,
"Armellino, Daniel",2/17/2019,3,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,3:50 PM,4:20 PM,0:30,4:20 PM,1,,,,,No,"98237,1",No,just started
"Armellino, Daniel",2/17/2019,3,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,9:30 AM,5:30 PM,8:00,5:30 PM,1,SH,W,R,2,Yes,"98284,1,98223,1,98296,1",No,
"Armellino, Daniel",2/17/2019,3,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,9:30 AM,5:30 PM,8:00,5:30 PM,1,BLC,,R,2,Yes,"98284,1,98223,1,98296,1",No,
"Armellino, Daniel",2/17/2019,3,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,1,1,10:00 AM,5:40 PM,7:40,5:40 PM,1,BLC,,R,1,Yes,"98225,2",No,
"Armellino, Daniel",2/17/2019,3,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,1,1,9:30 AM,5:40 PM,8:10,5:40 PM,1,BLC,,R,2,Yes,"98229,2",No,
"Nelson, Rachel",2/17/2019,4,1,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,,2,1,9:30 AM,3:00 PM,5:30,3:00 PM,1,,,,,Yes,"98271,2",No,launched at Swift Sutter
"Nelson, Rachel",2/17/2019,4,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,7:00 AM,3:00 PM,8:00,3:00 PM,1,SH,W,R,1,Yes,"98103,1",No,steelhead park
"Nelson, Rachel",2/17/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,9:00 AM,3:45 PM,6:45,3:45 PM,1,,,,,Yes,"98034,1,98112,1",,Marb launch
"Nelson, Rachel",2/17/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,,Gear,2,1,7:30 AM,5:15 PM,9:45,5:15 PM,1,SH,W,R,2,Yes,"98237,2",,"Boat at steelhead, truck at fabor"
"Nelson, Rachel",2/17/2019,4,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,8:00 AM,5:15 PM,9:15,5:15 PM,1,CTT,,R,1,Yes,"98290,1,98203,1,98208,1",No,"vehicle at steelhead, trailer at concrete"
"Nelson, Rachel",2/17/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,5:45 PM,10:45,5:45 PM,1,SH,W,R,1,Yes,"98233,2",No,"truck and trailor at Baker, vehicle at marblemount"
"Nelson, Rachel",2/20/2019,3,1,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,1:15 PM,6:15,1:15 PM,1,,,,,Yes,"98248,1,98230,1",No,Concrete Rockport launch
"Nelson, Rachel",2/20/2019,3,2,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Both,1,1,10:00 AM,2:00 PM,4:00,2:00 PM,1,,,,,Yes,"98250,1,98001,1",No,Fabor launch
"Nelson, Rachel",2/20/2019,3,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,No,Gear,1,1,6:30 AM,2:30 PM,8:00,2:30 PM,1,,,,,Yes,"98237,1",No,Clay (Rachel's husband)
"Nelson, Rachel",2/20/2019,3,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,12:45 AM,4:00 PM,15:15,4:00 PM,1,,,,,No,"98247,1",No,
"Nelson, Rachel",2/20/2019,3,5,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,2:30 PM,4:00 PM,1:30,4:00 PM,1,,,,,No,"98263,1",No,the fly guy
"Nelson, Rachel",2/20/2019,3,6,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,4:00 PM,6:00 PM,2:00,6:00 PM,1,,,,,Yes,"98263,1",Yes,Dean Knight fly guy
"Armellino, Daniel",2/20/2019,4,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,2:00 PM,2:00,2:00 PM,1,,,,,Yes,"98241,1",No,Bryson
"Armellino, Daniel",2/20/2019,4,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:30 PM,3:30 PM,0:18,12:48 PM,0.1,,,,,No,"98290,1",No,USFS launch
"Armellino, Daniel",2/20/2019,4,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,12:30 PM,3:30 PM,2:42,3:12 PM,0.9,,,,,No,"98290,1",No,USFS launch
"Armellino, Daniel",2/20/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,3:30 PM,4:50 PM,1:20,4:50 PM,1,,,,,No,"98346,1",No,
"Bosley, April",2/20/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,9:00 AM,10:30 AM,1:30,10:30 AM,1,BLC,,R,1,No,"98027,1,98133,1",No,
"Bosley, April",2/20/2019,1,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,10:15 AM,10:45 AM,0:30,10:45 AM,1,,,,,No,"98221,1",No,
"Bosley, April",2/20/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,10:45 AM,11:20 AM,0:35,11:20 AM,1,,,,,No,"98223,1",No,
"Bosley, April",2/20/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,,1,0,8:00 AM,11:30 AM,1:45,9:45 AM,0.5,,,,,No,"98862,1",No,
"Bosley, April",2/20/2019,1,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,,1,0,8:00 AM,11:30 AM,1:45,9:45 AM,0.5,,,,,No,"98862,1",No,
"Bosley, April",2/20/2019,1,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,11:45 AM,12:00 PM,0:15,12:00 PM,1,,,,,No,"98208,1",No,
"Lambert, Leah",2/20/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,7:00 AM,10:00 AM,3:00,10:00 AM,1,SH,W,R,1,Yes,"98284,1",No,
"Lambert, Leah",2/20/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,7:00 AM,10:00 AM,3:00,10:00 AM,1,BLC,,R,1,Yes,"98284,1",No,
"Lambert, Leah",2/20/2019,2,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,10:15 AM,11:30 AM,1:15,11:30 AM,1,,,,,Yes,"76206,1",No,
"Lambert, Leah",2/20/2019,2,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,11:45 AM,1:15 PM,1:30,1:15 PM,1,,,,,Yes,"98225,2",No,
"Bosley, April",2/21/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,7:30 AM,10:10 AM,2:40,10:10 AM,1,,,,,No,"98042,1",No,
"Bosley, April",2/21/2019,1,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,12:00 PM,12:10 PM,0:10,12:10 PM,1,,,,,No,"98226,1",No,
"Lambert, Leah",2/21/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Fly,1,1,10:00 AM,1:00 PM,3:00,1:00 PM,1,,,,,No,"98296,1,V8G087,1",No,
"Armellino, Daniel",2/21/2019,3,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,1:00 PM,3:35 PM,2:35,3:35 PM,1,,,,,No,"98221,1",No,interviewed by enforcement 
"Armellino, Daniel",2/21/2019,3,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,3:40 PM,4:20 PM,0:40,4:20 PM,1,,,,,No,"98284,1",No,Hippie Bar
"Armellino, Daniel",2/21/2019,3,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,3:30 PM,5:20 PM,1:50,5:20 PM,1,BLC,,R,1,No,"98223,2",No,USFS
"Armellino, Daniel",2/21/2019,3,4,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,8:00 AM,5:30 PM,9:30,5:30 PM,1,BLC,,R,2,Yes,"96007,2",No,USFS
"Armellino, Daniel",2/21/2019,3,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,8:45 AM,5:35 PM,8:50,5:35 PM,1,,,,,Yes,"98258,1",No,USFS
"Nelson, Rachel",2/21/2019,4,1,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:00 AM,2:00 PM,6:00,2:00 PM,1,,,,,Yes,"85118,1,98226,1",No,Steelhead to Fabor
"Nelson, Rachel",2/21/2019,4,2,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,2,No,Fly,2,0,8:15 AM,4:15 PM,8:00,4:15 PM,1,,,,,Yes,"98107,1,80207,1",No,Fabor to Baker
"Nelson, Rachel",2/21/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,Y,Gear,1,1,1:00 PM,4:30 PM,3:30,4:30 PM,1,,,,,Yes,"98296,1,V8G087,1",Yes,found anchor #206-679-1516
"Nelson, Rachel",2/21/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,4:30 PM,9:30,4:30 PM,1,SH,W,R,2,Yes,"98043,2",No,Marblemount to Fabor
"Nelson, Rachel",2/21/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,4:30 PM,9:30,4:30 PM,1,RT,,R,1,Yes,"98043,2",No,Marblemount to Fabor
"Nelson, Rachel",2/21/2019,4,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,,,2,1,9:00 AM,4:45 PM,7:45,4:45 PM,1,,,,,Yes,"98021,1,98221,1,V8G0E7,1",No,Steelhead to Baker
"Nelson, Rachel",2/21/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,1,1,9:30 AM,5:00 PM,7:30,5:00 PM,1,SH,W,R,1,Yes,"98166,1,97017,1,59903,1",,Marblemount to Steelhead
"Bosley, April",2/23/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,9:30 AM,10:30 AM,1:00,10:30 AM,1,,,,,No,"98241,1",No,
"Bosley, April",2/23/2019,1,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:00 AM,10:35 AM,3:35,10:35 AM,1,,,,,No,"98233,1,98362,1",No,
"Bosley, April",2/23/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,10:30 AM,11:20 AM,0:50,11:20 AM,1,,,,,No,"98225,2",No,
"Bosley, April",2/23/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,2,0,7:30 AM,11:27 AM,3:57,11:27 AM,1,SH,W,R,1,Yes,"98108,1,98168,1",No,SUCK
"Lambert, Leah",2/23/2019,2,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,7:30 AM,9:15 AM,0:42,8:12 AM,0.4,,,,,No,"98226,1",No,"white acura, bear patagonia hat"
"Lambert, Leah",2/23/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,7:30 AM,9:15 AM,1:03,8:33 AM,0.6,,,,,No,"98226,1",No,"white acura, bear patagonia hat"
"Lambert, Leah",2/23/2019,2,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,8:00 AM,10:15 AM,1:07,9:07 AM,0.5,,,,,Yes,"98115,1",No,grey chevy
"Lambert, Leah",2/23/2019,2,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,8:00 AM,10:15 AM,1:07,9:07 AM,0.5,,,,,Yes,"98115,1",No,grey chevy
"Lambert, Leah",2/23/2019,2,3,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Gear,1,1,9:00 AM,11:45 AM,2:45,11:45 AM,1,,,,,No,"98225,1",No,
"Lambert, Leah",2/23/2019,2,4,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,12:30 PM,4:57,11:57 AM,0.9,,,,,Yes,"98270,2",No,
"Lambert, Leah",2/23/2019,2,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,12:30 PM,0:33,7:33 AM,0.1,,,,,Yes,"98270,2",No,
"Armellino, Daniel",2/23/2019,3,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,11:15 AM,1:30 PM,2:15,1:30 PM,1,BLC,,R,1,No,"98117,1,98052,1",No,
"Armellino, Daniel",2/23/2019,3,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,1:40 PM,1:40,1:40 PM,1,,,,,No,"98223,1",No,
"Armellino, Daniel",2/23/2019,3,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,10:00 AM,2:30 PM,4:30,2:30 PM,1,,,,,No,"98225,1",No,
"Armellino, Daniel",2/23/2019,3,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,9:30 AM,2:40 PM,5:10,2:40 PM,1,,,,,No,"98226,1,98029,1",No,
"Armellino, Daniel",2/23/2019,3,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,10:00 AM,3:50 PM,5:50,3:50 PM,1,,,,,Yes,"98320,1,V4A6P1,1",No,"British Columbia, White Rock"
"Armellino, Daniel",2/23/2019,3,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,9:00 AM,4:15 PM,7:15,4:15 PM,1,,,,,Yes,"98296,2",No,
"Armellino, Daniel",2/23/2019,3,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,10:35 AM,5:00 PM,6:25,5:00 PM,1,,,,,Yes,"98362,1,98233,1",Yes,interviewed by April
"Armellino, Daniel",2/23/2019,3,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,11:30 AM,5:30 PM,6:00,5:30 PM,1,,,,,No,"98264,1",No,
"Armellino, Daniel",2/23/2019,3,9,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,9:15 AM,5:45 PM,8:30,5:45 PM,1,BLC,,R,2,Yes,"98229,1,98116,2",No,
"Nelson, Rachel",2/23/2019,4,1,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Gear,1,1,9:15 AM,12:45 PM,3:30,12:45 PM,1,BLC,,R,1,Yes,"98284,2,98233,1","98223,2",Baker
"Nelson, Rachel",2/23/2019,4,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,3,No,Gear,3,0,1:00 PM,1:30 PM,0:30,1:30 PM,1,,,,,Yes,"98284,3",No,Baker
